TweetDate,TweetText
"2020-05-07 09:27:20+00:00","Aku suka duck itik bukan duck vivy huehuehue jangan salah faham" 
"2020-05-07 06:34:43+00:00","Sorry i dislike vivy as well but yea your comparison looks like dUCk is much more cheaper sis " 
"2020-05-07 04:40:39+00:00","Tipulah, Vivy dUck dah bertahun-tahun duk Malaysia pun tak reti Bahasa. Macam mana? " 
"2020-05-07 04:12:13+00:00","awat vivy tak keluarkan dUCk tape eh? " 
"2020-05-07 02:17:57+00:00","First of all, dUCk isn't even a good brand name. Duck – with the old emokids spelling dUCk. She could've just used VIVY as her brand name. DUCK??? I dont care what it means to me it's still itik. " 
"2020-05-06 19:32:02+00:00","Boo dUCk! Boo Vivy! " 
"2020-05-06 18:43:42+00:00","kes vivy ni kan, what i learnt through pr class, no publicity is bad publicity, ever. at the end of the day, two years from now, such case would only be a dent for her and duck will be remembered as a brand, not as a solid image tarnishment pon. heh." 
"2020-05-06 16:12:38+00:00","I used to love duck collection but now no more, thanks to vivy my money is safe now " 
"2020-05-06 15:45:02+00:00","Hais should have bought lofa one than duck for mom. First and last ah for duck cus Vivy so many issues giving me the impression she running dodgy unethical biz. " 
"2020-05-06 15:12:28+00:00","Sama laaa. Pnh tgk sorg ni kena saman dgn vivy ke duck. Tak sure. Sbb jual fake duck. Tp naik turun court laa. Makan tahun jugak la. End up. Dia kalah kod dan buat maaf secara terbuka." 
"2020-05-06 14:46:43+00:00","Baca ni buat aku rasa can huhh vivy selama ni acah acah macam tak bersalah tak berdosa &amp; masih teruskan macam dia sweetheart rakyat malaysia or to elbe exact sweetheart duckies je lol. Eh tapi ada tau yang beli duck sebab duck, bukan sebab dia! " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-05-06 14:31:49+00:00","Kenapa suka ducks? Or vivy?" 
"2020-05-06 14:19:08+00:00","Never heard of Vivy Yusof or her dUck business before until she went viral.....lmao" 
"2020-05-06 14:08:31+00:00","Korg baca thread ni sampai hbis kalau korg nk tahu si talam 2 muka vivy yusof. Inilah yg dikatakan kaya akan ttp kaya dan miskin akan tetap miskin. See what vivy yusof did to the small struggling business like them. Fucek duck " 
"2020-05-06 13:45:10+00:00","Tah apa2 la si vivy ni.. Ritu kecoh org tiru duck scarfs dia siap buat youtube lg tunjuk mana ori mana dak.. Siap ckp lagi pasal copyright n so on.. At the end.. Dia yg buat benda mcm tu plus harga mahal gila.. Yg duck scarf tiruan tu harga baru brp puluh.. Erm3.. Tak fhm aku " 
"2020-05-06 13:12:51+00:00","Produk dUCk Habis Terjual Dalam Masa 30 Minit, Vivy Yusof Minta Maaf " 
"2020-05-06 13:05:34+00:00","So far Malaysian cancelled out 1. Duck ,FV or vivy related 2. Jakel mydin or their mamak business related 3. Rohingyas what else guys?" 
"2020-05-06 12:43:22+00:00","Teringat pada duck edisi klcc. Berduyun2 orang beratur nak sedekah duit pada vivy yusof .. padahal ko pakai 2 kali lilit kat kepala dah tak nampak pun rupa klcc tu. So aku suspek diorang yang gigih beli tu masuk tudung dalam bingkai pastu gantung kat ruang tamu" 
"2020-05-06 12:24:49+00:00","i dont even own 1 of their product and i even agree that duck plagiat other small business but not warong’s so is that defending vivy? lmao next time read properly okay? all i wanna know is which part of her product she claimed duck plagiat." 
"2020-05-06 12:07:18+00:00","Funny how Vivy and dUCk claimed that all their products are sold out after nearly every launch, but still declaring that they are running at low sale revenue. The statement just doesn't add up. Right? Or, probably just an old trick formula to boost sale? Yeah, that's probably it." 
"2020-05-06 11:55:08+00:00","Hahahha no more duck. I will boycott betul betul, vivy is the evil capitalist" 
"2020-05-06 11:49:09+00:00","Coki ke? Ke vivy? Ke duck? " 
"2020-05-06 11:12:01+00:00","fuck yall who buys and support ducks/vivy yusof" 
"2020-05-06 10:50:55+00:00","Ada teori cakap donut ni vivy punya jugak, tapi versi cheap. Sebb tu donut tak pernah kene apa2 dengan duck. Huhuhu ni yang aku dengar la dulu2. Tak tahu la ye ke tak." 
"2020-05-06 10:26:27+00:00"," Her name is Vivy Yusof, not duck. duck is her product's name :)" 
"2020-05-06 10:15:08+00:00","Boleh tak kita buat #unfollow or ban or report duck and vivy dekat instagram sbb kalau ada aku nk join. Bising kat twitter saja tk best." 
"2020-05-06 10:13:59+00:00","Vivy yusof on trending? Duck tau la nak kata apa ." 
"2020-05-06 09:44:30+00:00","Vivy Yusof's tudung duck are ugly and getting uglier guys. Toksahla beli." 
"2020-05-06 09:43:30+00:00","ni kalau aku cakap camni kat geng anti vivy mesti akan kena accused fan vivy tak la.. aku tak pernah pun beli tudung duck.. so takde effect pun kat aku kalau boikot ke tak" 
"2020-05-06 09:42:13+00:00","I tak backup vivy, in fact I tak pernah own duck prdct. Tp ni betul. Sbb tu nak start bussiness bukan senang. Kene jgk fikir macam mana nak preserve designs and trademark. Mmg kene pakai duit. Bila dah jadi kes copyright mcm ni, mmg susah lah fight tak kira small bussiness ke apa " 
"2020-05-06 08:44:10+00:00","Why is vivy yusof still a thing? So many other local AFFORDABLE AND BEAUTIFUL brands available and people still flock to the stupid duck" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-05-06 08:34:23+00:00","Musim pkp ni ialah musim Vivy and dUCk trending... Some says if u cant be femes by doing good... So do something bad... And your name will sky rocket... K dah... Akhirnye aku pun tercyduck skali letak post nama pompuan ni " 
"2020-05-06 08:32:57+00:00","vivy vivy vivy vivy duck duck duck duck again and again." 
"2020-05-06 08:31:33+00:00","Ducking again, Malaysia? Seriously? Duck Inside - https://www.youtube.com/watch?v=n-9T7aDV7Nw #MentalAgeTest Myanmar Philippines Qurantine Teme Adele Vivy Yuri WhatsApp LGBT My Results #LeftOrRightBrainTest" 
"2020-05-06 08:15:49+00:00","Kalau tudung soonaru tu understandable sbb myb vivy dah pernah tgk the designs sbb its under FV. Tp aku ada terbaca pasal Warong Syaza yg cakap pasal vivy tiru her design jugak..so aku mcm tak paham cane dia boleh claim yg duck tiru " 
"2020-05-06 07:38:59+00:00","Vivy duck tu buat apa lagi weh? Trending manjangg... buat rendang itik la tahun ni .." 
"2020-05-06 07:29:39+00:00","vivy be renting about people producing fake ducks in a whole video and does this too smh" 
"2020-05-06 07:29:24+00:00","Itik is duck Duck is vivy Vivy is .............. (isi tempat kosong 10 markah)" 
"2020-05-06 07:19:23+00:00","Yg accuse terbaru pasal vivy plagiat tu. Nak tgk mana design by warong tu yg vivy tiru. I know its the yummy duck tetapi nak tgk yg warong punyaaaaaaa" 
"2020-05-06 07:17:51+00:00","Vivy and duck ni patut dah lama kene boikot. Tapi standard meleis la, buat video airmata sikit, haa terus lupa semua. When you got the business with a little effort, ni lah jadinya" 
"2020-05-06 07:11:53+00:00","malas nk sembang pasal vivy duck dengan kekawan aku sbb 90% dorang semua kemaruk duck. tah pape. dh la curi idea org, pastu hantar lawyer segala bagai. dasar tepung pelitherrrr" 
"2020-05-06 07:07:53+00:00","Ahhahahahaaaa tq post tweet kelakar dikala twitter penuh dgn duck vivy nasa dan sbgainyaaaa. #terhibur" 
"2020-05-06 06:36:03+00:00","The reason why Vivy was even unaware about all this its cause she isn’t the one sitting down designing all her duck scarves. Its just her team that she pays to do it. There is no heart and soul in her designs. All made just to make more money." 
"2020-05-06 05:57:17+00:00","Masalhnya yg banteras vivy ni kita yg tak beli lansung duck tu. Yg supporter dia still beli. Tu yg dia tak kisah tu. Tngok la kat comment post2 diam bersepah pengampu dia" 
"2020-05-06 05:55:08+00:00","Semak la vivy ni. Pegi mampos laaa dengan duck kau tu" 
"2020-05-06 05:50:41+00:00","Vivy and duck again and again...." 
"2020-05-06 05:27:14+00:00","Vivy, promoting small businesses is fine but copying and make it your own to get the credits, youre a problem. They struggle to widen their work and make it recognizable but you took it and claim it to be Duck is just rude! " 
"2020-05-06 05:04:02+00:00","Vivy and Duck : Trending again Dai Farhan : Excuse me! Coming through... " 
"2020-05-06 04:53:55+00:00","Omg, it's really not good to you kak, because of all this you get depression and need to go to psychiatrist ; I hope everything to you goes well and you will get the best life after this ; Can you clarify what actually happened, don't just stay still & ignore. #Vivy #dUCk " 
"2020-05-06 04:34:17+00:00","So vivy and duck is trending again" 
"2020-05-06 04:25:30+00:00","Vivy and Duck are trending again in Twitter. At this rate, both subjects will gain more exposure and publicity for their business. Any ideas for new hashtag to spread awareness to the copy tudung small business issue? Gentle reminder: Don't hate the sinners, hate the sins." 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-05-06 04:22:35+00:00","Aku harap kalini kalau nak boikot buat betul² bukannya macam DUCK vivy tahu² dah habis " 
"2020-05-06 04:19:58+00:00","Everytime FV or Duck or Vivy went viral, it’s never about a good story. " 
"2020-05-06 04:06:47+00:00","Hahaha..!! ingatkan di tengah² bulan Ramadan, yang trending kat Malaysia,... Ayat² Quran, kata² amalan Sunnah, tips² perbaiki amalan... Rupa²nya... ViVy &amp; Duck.. .. . " 
"2020-05-06 03:54:53+00:00","Menu berbuka puasa hari ini Kari Kambing Tanpa Santan #Malaysia #Vivy #Duck #pkpB" 
"2020-05-06 03:36:04+00:00","eh bosan lah Vivy, duck dan seangkatan trending lagi.. buang masa mengkome je ckp nak boikot etc... dia still buat duit jugak.. org beli jugak.. MELAYU SEMBANG" 
"2020-05-06 03:34:34+00:00","What's up guys, welcome back to Vivy and duck trending again." 
"2020-05-06 03:30:13+00:00","here comes vivy and duck trending againnnn. what shit she do next" 
"2020-05-06 03:10:56+00:00","Only,My Duck U can trust lah,not illustration purpose only is real,#Vivy yusof &amp; dia punya Duck picisan tu copycat n owner always typical play victim.. Kwek kwek.. " 
"2020-05-06 03:01:29+00:00","Happy 6th Birthday to Vivy &amp; Duck." 
"2020-05-06 02:54:25+00:00","Angpa jangan duk julang sangat vivy yusof dgn brand duck dia tu,duck tu aku buat gulai ja" 
"2020-05-06 02:53:39+00:00","kecam la macam mana pun vivy ngan duck dia tu, at least dia lebih berjaya kot dari kau yg dok mengata dia DUH" 
"2020-05-06 02:36:29+00:00","Aku tak pernah penat scroll twitter tapi aku penat tgk vivy dgn duck dia trending kat twitter aku ni" 
"2020-05-06 02:28:15+00:00","Sbb apa vivy boleh berjaya dgn duck dia yg harga mahal sbb korang juga lah yg suka beli brg brand korang dpt bangga dgn berlagak dgn product dia... di dpt berkepok2 duit korang sbb kan korang yg suka show off ni lah punca kejayaan dia hahaha" 
"2020-05-06 02:24:11+00:00","Vivy is cancel. DUck is cancel. " 
"2020-05-06 02:18:18+00:00","Tengok trending vivy &amp; duck trending. Tapi tak keluar kat TL sbb dah mute words bahagia ye hidup tak perlu tahu detail pasal orang lain" 
"2020-05-06 02:11:16+00:00","Banyak hal betul vivy dengan duck ni " 
"2020-05-06 02:03:16+00:00","Siapa still terhegeh hegeh beli dUck Vivy Yusof leher korang berdaki" hate my sister" 
"2020-05-06 01:59:24+00:00","Tbh i just follow vivy because of her children kalau tak i pun malas nak follow lucky that i never buy any duck product. Dah la tudung harga beratus tak kuasa aku " 
"2020-05-06 01:54:35+00:00","Elok nama produk jangan Duck, tukar VIVY. Baru selalu trending dalam Malaysia. Sekadar cadangan. Takdelah lagi isu copy ke apa ke." 
"2020-05-06 01:44:43+00:00","Tak habis2 buat hal, here comes the truth about vivy and duck. I’m speechless. I used to respect vivy so much for the empire she built but sorry now I don’t. Pretending to support small businesses while copying their works without rasa bersalah? Why??????? " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-05-06 01:39:44+00:00","Mungkin memang VY copy the design tapi duck punya design more better doh dari OG. Idk why aku rasa macam itu inovasi yang di olah oleh vivy yusuf je. Sama macam aku buat kipas tapi kau inovasi kepada mini kipas yang boleh bawak kemana saja." 
"2020-05-06 01:37:02+00:00","Fuck vivy. No more duck. No more." 
"2020-05-06 01:14:14+00:00","Vivy and duck are trending again, habislah timeline aku ni dibanjiri itik itik" 
"2020-05-06 00:59:50+00:00","Vivy Duck ni lagi.Harap2 benda positif kali ni.Tok dh meluat asyik tengok hate.Entah apa nak jadi dgn warganet masyarakat kita.Mana ada manusia perfect, asyik cari salah orang ini itu.Tak kenal pun kutuk mengata,mcmlah orang tu duduk serumah makan sama.Podah." 
"2020-05-06 00:42:26+00:00","pkp ni dah tiga kali dah vivy trending, boikot punya boikot nanti nak raya beli jugak duck tu " 
"2020-05-06 00:30:17+00:00","Vivy n Duck trending again Us - " 
"2020-05-06 00:09:25+00:00","Oh, tak habis lg ea pasal vivy and duck" 
"2020-05-05 23:42:01+00:00","Vivy is so shameless. Omg im not going to support her brands anymore - fashionvalet, duck, mel &amp; molly " 
"2020-05-05 23:13:21+00:00","We could list out thousands of other brands for scarves (From the boujee ones to the cheapest). Stop supporting dUck scarves. I couldn't see Vivy as a person who portrays positivity anymore. If you need a woman who portrays positivity and super inspiring ones..." 
"2020-05-05 22:32:24+00:00","Done mute vivy, duck &amp; fv. Semak " 
"2020-05-05 22:28:55+00:00","weh kesian diaaa, vivy punnnn adehh dah kenapa asyik nak ciplak idea orang. hire la designer yg talented, mcm merdeka duck, frozen semua tu " 
"2020-05-05 22:26:39+00:00","Saya rasa kan, semua itik dekat malaysia deserve royalty payment la. Aje nye pakei name deme, orang lain yang dapat duitnye. Famous ke deme ler pulok pakei nama duck atau kita panggei je kak vivy tu duck, ate ke same jenih nye yob" 
"2020-05-05 22:20:28+00:00","Vivy Yusof is officially cancelled. duck off! " 
"2020-05-05 21:26:40+00:00","Netizen A: kita boikot Vivy! Netizen B: boikot jgn tak boikot.. Netizen C: tak luak pon kalau x beli duck Vivy: Duck ada keluaran terbaru... Natizen-netizen: boikot tu ape? jommmmmmm duck tuuuu" 
"2020-05-05 21:22:09+00:00","Mana yg still obsesing with Duck tu bawak2 pikir duit korang pergi ke mana and pikirkan lah betapa kotornya cara Vivy ni buat kerja." 
"2020-05-05 21:20:54+00:00","Dan begini lah. So vivy is a prime example of how melayu buat bisnes. Talk shit pasal nak tolong melayu but dia jugak lah makan rezeki orang melayu. Way to go Fashion Valet and kipas susah mati Duck." 
"2020-05-05 20:58:21+00:00","Tapi dah selalu sangat keluar pasal ni, asal duck je copy, kalau cakap nak jatuhkan vivy those small local company dapat apa je? Nothing to gain from jatuhkan dia since cable cukup besar untuk hidup tanpa duck pun. Lepas tu bukan satu kes macam ni, tapi banyak so faham fahamlah" 
"2020-05-05 20:45:24+00:00","sorry that u have to go thru this. imo the artsy duck tu memang nampak ada sama but in ur case where u cakap vivy punya kueh duck sama dengan you punya money pocket design...serious tak sama langsung. im not defending vivy " 
"2020-05-05 19:43:02+00:00","Vivy ni dr dulu aku tk suka tudung dia. Pernah beli skali and tk suka. Naelofar better. Tp loose powder duck best hmm so mcm mana nk boikot " 
"2020-05-05 18:38:46+00:00","ingatkan duck vivy rupanya duck itik hahahahshs" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-05-05 17:49:20+00:00","Saw "Duck" trending in Malaysia again and thought "What has dumbass soulless capitalist Vivy Yusof done now"... Turns out all the tweets are just pictures of ducks........??" 
"2020-05-05 17:09:15+00:00","So i wont buy duck or vivy related stuff anymore. Yeah" 
"2020-05-05 17:01:06+00:00","Anyone who still support Vivy Yusof company and her Duck brand, this is what a so called entrepreneur who was born with silver spoon does to small medium local brand. You support Vivy Yusof = you support her action!" 
