TweetText,TweetSentiment
Sebagai Kadin di daerah juga tertarik dengan visi mengoptimalkan Kadin daerah dalam pengembangan ekonomi nasional. https://t.co/RiZJs408D0,positive
Agak2 lepas Prof. Muhaya kena kecam dia bagi free tak lasik mata kat netizen. I nak buat lasik ni,negative
@wanizainii_ Cari je kat shopee bb astu filter to negeri sembilan,neutral
"@aimilatiff_ Jgn banyak fikir hahah, dia memang atlet kot haha",neutral
@ynsysrn @_mhmdrz johor memang power do. aku suka gila,positive
@ajihistoryno gaya batu,neutral
@syukrrr Masya-Allah,neutral
Jojo dah ada sampai golden wind wey dekat netflix ayuh tonton dah yare yare yare. https://t.co/ixZhnMNf1P,neutral
@RvdhiDzvl Semoga dipermudhkan.. Arituh bukan kata dh ok k,positive
@fakhrul_samerin @AmanJamadi Salam tuan @AmanJamadi mohon DM saya laptop yang sesuai utk kegunaan pelajar tuan. terima kasih tuan.,neutral
CONGRATSSSS SKRRT SKKKRTT,neutral
"Suasana senja di Teluk Nipah,Pangkor #sunset #pangkor #bradermephoto https://t.co/rqGTUPYQsg",neutral
@norismarisyhal @norarakis Awak tunggu ketupat sotong saya esok ya https://t.co/YM02Jvy9Lp,neutral
@AbuGarcia21 apa tuh tan sri? apps baru ke,neutral
"Pusing Selangor Dulu VR &amp; Aerial Experience - Kuala Selangor untuk maklumat lanjut, layari https://t.co/a7CrA5Pli2 #PusingSelangorDulu #imaginenowexperiencesoon #discoverSelangor https://t.co/f25rxJwb8S",neutral
Apa beza project tasik chini dengan PSI ni? Yang disana tebuk tanah (tebang pokok gali tanah) Yang disini tambak t https://t.co/ZhvjzzmfKO,negative
@ketengahketepi Saya ada jual product loveliee glow kit! Harga asal rm167 now tengah promo rm99. Cod area muadzam p https://t.co/13PjQKLl3M,neutral
Ntahlah. Kehidupan aku bosan ._.,negative
@h1sham9 @syahredzan apabila kebanyakan kes sporadic memang tak boleh trace punca jangkitan dah,neutral
KKM telah merekodkan 80% jangkitan Covid-19 di negara kita adalah Kes Sporadik #SETIABERBAKTI #RELAMelaka #AktivitiRELAMelaka #RELAMalaysia #kitajagakita #MalaysiaBebasCovid19 UMR | RELA MELAKA @yahyakgc @SazaliZin @KDNPUTRAJAYA @relamalaysia @FaizalHjHusin @RELAMelaka https://t.co/sMLzEIzmAF,neutral
@SonOfMazalan Hi Saya ada jual nasi arab Promo harini beli 3 pax FOC 1 pax &amp; dapat FOC 3 side dish lagi C https://t.co/gQHH8NyNKS,neutral
"Kerajaan Negeri melalui Yayasan Hijrah Selangor (HIJRAH) memperuntukkan RM 80 juta bagi membantu 8,000 usahawan den https://t.co/54WhY3yPPq",positive
"Eeeee duk under kedah ka???? Tak buloq aih, no freaking wayyyyyyy bitch, no wayyyy.",negative
@Marina_Ibrahims ni hentam pas ke hentam parti sains ke hentam kedua2 sekali?,negative
"SPR terima notis tamat tempoh DUN Sarawak, pilihan raya ditangguh di bawah Seksyen 13 Ordinan Darurat (Kuasa-kuasa Perlu) 2021 - Setiausaha SPR @sprgovmy https://t.co/lh6PaIlew8",neutral
@fareedimrn kahkahkah siala budak jalan kebun,neutral
Kabar baik https://t.co/sGZsFAk1Py,neutral
Nonton Treasure di shopee dulu yekan #BelanjaDiShopee66 #TreasureDiShopee https://t.co/XjVtzz3fm6,neutral
Tak terkendali ...... Ingin rasanya ku ungkapkan semuanya,neutral
@markonah__ Balik kk dah ke?,neutral
Suka vibe lagu BM-broken me,neutral
"@haakazak sst bang , pastu charge pos ke sarawak lagi",negative
"Warga DUN Sabak dan sekitarnya disaran menjalani ujian saringan COVID-19 percuma di Dewan Tun Razak Sabak Bernam pada Rabu, 9 Jun jam 9 pagi hingga 4 petang. Muat turun aplikasi SELangkah, tekan butang Sihat, pilih Pendaftaran Saringan. https://t.co/Sm9UodBvv2",neutral
@feeqanadia Ui sedapnya lokan bakar makan dengan jeli kelapa dekat kk tu. Makan tepi2 jalan pulak tu.,positive
"Puak puak ni kerja dia salahkan orang ja. SELangkah, Selangor, Google, rakyat konon bodoh tak tahu masukkan alamat sendiri. Semua la salah kecuali diri depa sendiri.",negative
@_QayraRedzuan Ooo ok2 tq qayraa,positive
"@fedtriyahya Not to be biased. Tpi sy suka loghat sabah. Different region have different dialect, tawau, kk, sandakan, bongawan etc. So beautiful",positive
Melaka hebatttt,positive
"Betui! Fashion designer cakap bab agama sikit pun dah sanjung, kalau ustaz2 ajar agama tak nak dengar pulak.",negative
Kat mana ni?,neutral
Dh lama tak try 10k.. pakcik dh tua,neutral
@addiinitazzik Tkpayah. Kita amalkan g lari rumah mak supaya tak jumpa laki hahaha,neutral
@hakimie55 saya ke awk nk cita ?,neutral
"Gila kau yg bertugas CITF tak mungkin tua mana la, sbb tua bangka apa hapak tk reti. Tapi dah tahap deep state dah.",negative
@10pangkat9 Hahahahah inshallah man,positive
"@Julian18632594 @twt_borneomy Apa yang x jelas? Mun sik jelas, baca la article ya terus. And use ur logic. Sikda neelofa d kch tok aih",negative
aku dah cuba,neutral
"@tiniz Muar area, can help insyallah.",positive
@aziatulima Hehe in shaa Allah. Doa Semoga dipermudahkan ye take care iema,positive
Honest review ! I pon pakai ni . Pakai dengan serum dia sumpah best . Rambut jdi lembut gileeee,positive
"Dah lah tak biasa tidur dekat luar, mesti sejuk.",neutral
Me : Ehhhh tiba2 huda jadi baik ? Husband : hidayah milik Allah #rinduawakseparuhnyawa,positive
Penat mental. Penat emosi. Sekian.,negative
Hafiz hamidun misalnya,neutral
Dia macam ni tauu bila diri sendiri yang gaji dia tk happy tau kekadang tak perasan pun dah gaji. Tapi bila laki ka https://t.co/wE80aFRgWr,negative
@ZackAvaricious untungnyaa,positive
Manalah aku tahu jalan sini,neutral
Sebabkan org bangsat mcm kau PAS jadi jahanam @solhisharif . Sebangsat bangsat manusia,negative
"Baca ini serasa kembali ke jaman itu,",neutral
Aku pun penah dapat offer duit saguhati sikit untuk approve panel project company ni RM 100 juta. Tapi goyang juga https://t.co/lqw028qb5k,neutral
Local: Sabah &amp; Sarawak International: South Korea,neutral
Rt ramai2... Biar satu Malaysia tahu apa yg jadi dgn hutan Malaysia skrg,negative
@shawnkid_ ada bet $5k untuk dia menang. tu lagi bodoh,negative
@Senjajingga30 Aamiin. Terima kasih untuk dukungan dan apresiasi yang diberikan. Selamat berakhir pekan :) -Rahmat-,positive
@vafnte @collegemenfess penelitian panda,neutral
"""BERSAMA KITA TEGUH"" PERSATUAN KEBAJIKAN ANAK NEGERI KELANTAN (D'NAIM) UNIVERSITI PUTRA MALAYSIA SIDANG 2020/2021 https://t.co/dNDSoa043s",positive
0912 SEKATAN POLIS Lraya NKVE(E1): Tol Duta arah ke Pusat Bandar Tol Subang arah ke Jln Lapangan Terbang Subang Tol Dsara arah ke Tropicana City Mall Tol Shah Alam di kedua arah Tol Bukit Raja arah ke Shah Aam Tol Setia Alam arah ke Shah Alam Tol USJ arah ke Subang @Rakitamy,neutral
Baru faham.,neutral
"Rindu nak bercuti, nak jalan-jalan, bersuka ria dengan kawan-kawan. Kalau bukan sebab PRN Sabah, kita dah hampir be https://t.co/EjIAsXPTOH",positive
@fyshkkry dasar hingusan,negative
Tak muda ah cuti tido awal ni,neutral
@harakahdailyHD Terbaik frontliners,positive
kali terakhir naik feri https://t.co/W7At2rEesm,neutral
Selamat Tengahari https://t.co/HiQT8gbbHr,neutral
Grup mereka mau berpura-pura bukan penyebab hancurnya ekonomi Indonesia dipikir semua warga Indonesia itu anak2 TK https://t.co/azMn3W4KnC,negative
@DamiaAmiruddin dia kata tu perak ?,neutral
Beg picnic / Playground Zenia ni jd pekasam jap dlm lemari. Tunggu pak cobid ni beransur pulih ye. Kita jalan deka https://t.co/HAWlUfXM8L,neutral
LOCAL: Terengganu (dah berapa kali postpone tiket) and Penang again! INTERNATIONAL:,negative
Mcm bab*,negative
"#BHkes Polis siasat dakwaan Menteri Besar Kedah langgar SOP, pandu uji kereta di Pulau Pinang https://t.co/SkHfGSc9xR",negative
"Aku cntik,independent,rjin, mls nk mmpos, noob, bodoh2 tp bijak,senyum manis tp muka selalu masam,caring, penyayang https://t.co/MBVUOXLo6Z",neutral
"#InfoMakmurJohor INFO LALUAN, PENUTUPAN JALAN DAN KEMUDAHAN YANG DISEDIAKAN SEMPENA PROGRAM PEMBERIAN SUNTIKAN VAKSIN AWAM DI PERSADA JOHOR BERMULA PADA 07 JUN 2021 HINGGA 27 JULAI 2021 https://t.co/GgtypNIKIT",neutral
Area gebeng kuantan ada tak ? Nampak sedap jeeee,positive
"Tasik Chini satu anugerah, Tempatnya indah dikelilingi bukit, Nak cari jodoh bukannya susah, Entah siapa kata nak b https://t.co/2VwLX6yh22",neutral
"@anthraxxxx Sis belakang tu, sedang update status",neutral
Penat juga mimpi berlari turun naik tangga n so on. Bangun2 letih dia macam baru habis senam Bila dah half sedar https://t.co/jQ7WPMj8zD,negative
Hanya menyampaikan suatu pertanyaan https://t.co/CjZYwVwzVa,neutral
"Vaccination as of 8/6 1st dose : 2,609,377 [+105,722](7.98%) KL : 20,525 Selangor : 17,038 Johor : 10,001 Sabah : https://t.co/V262Sns4gd",neutral
"benda nak buat apa pun kalau order atas aku, tunggu aku ada situ dulu. kejap lagi yang menjawab aku bukan hang",negative
"Chaitt...!!! Sembang pung pang pung pang pasal Islam, RUU355 sampai bertenggek kat Padang Merbok kononnya perjuangkan agama, at last tengok benda lucah kat belakang. Suka batang macam @RoslanSms ke? Takdir!!! https://t.co/SgXAwdVw9V",negative
"Gambar sekitar tasik chini yg dah bogel tu actually from 2019 bkn 2021. Dah jahanam dah tmpt tu kene rogol skang, x https://t.co/c8rCRSwH8U",negative
"RTLH di Kampung Negeri Batin, Kini Memasuki Tahap Pemasangan BatuBata https://t.co/jdXX67epSS",neutral
Kalau dah degil mengalahkan buluh betong tu buat la iklan mcm mana sekalipun siap letak la siapa mati sekalipun tak https://t.co/fH5b3D3iow,negative
@miloaismanis tu bukan nasi lemak bungkus,neutral
TAHNIAH KERAJAAN @pakatanharapan_ SELANGOR,positive
Kalaulah ramai yang boleh kongsi post ni. InsyaAllah cepatlah dana untuk pembinaan Masjid Tepi Sungai Tanah Merah ni akan cukup. Bolehkan pakat kongsi. https://t.co/Tw9yk0g1wE,positive
Masak selangor kena ngan TMJ,neutral
hahahah betul2 tea ni..,neutral
@tar6hat Ketemu gak sengojo,neutral
Keluar dari rumah apabila perlu sahaja. Optimakan amalan pembelian secara dalam talian (online). Info On Wheels 6/6/2021 Parlimen : Tumpat Dun : Wakaf Bharu / Kelaboran Masa : 10.00 pg / 2.00 ptg Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 #bergheh https://t.co/y6IhPQEaFo,neutral
Dan dah tercarut.,negative
Apa si azfar buat kat situ? Rosaklah seni tanah air yang tah pape pun boleh jadi juri.,negative
Korang ingat filem Babe ? Kisah babi duk kat bandar.. sekarang sudah menjadi realiti dan kemarahan orang Penang. Mengikut kajian... https://t.co/z8NcJvHa4b https://t.co/J7TgXqJ13r,negative
Pehtu aku nak jogging kena balik Jerantut dulu keeeee mcm manaaaaa?,negative
"serious question, kalau barang dah sampai tapi ade barang lain out of stock then seller kata akan refund. buat maca https://t.co/Yk0o38vgDi",neutral
"Baru ko tau naz....bilang orang Sabah ""apa ko rasa"" ""oren...Si sara itu dah tawar hati dengan ko.... Padan muka ko https://t.co/YtMD57hbqc",negative
@AmirudinShari Terbaik YB,positive
"Selamat Hari keputeraan Agong, Sembah Takzim daripada Team Mients Burger #MientsBurger #portDickson #thisismb https://t.co/uFP4qs6SDI",positive
Aku boleh berpura-pura tersenyum Tapi aku tak reti nk berpura-pura bahagia,negative
Bakal suami handsome pastu caring ya amattttt,positive
@AishahAliah @Zureensya @khoirullzairy hmm sedihnyaa aaaa rinduu,neutral
"Berhati-hati, orang jahat lebih ramai dari dulu.",negative
"@chyygmsyhur Hmm biasalah tu, kalau sini corupt, Sabah punya corruption lagi lah 10x",negative
"Ini Big Tree, di hadapan Big School, MCKK. Pokok tua dan besar. Tapi tak pernah la pulak rasanya risau ada orang na https://t.co/rHv2hIyp4w",neutral
"Sebelum bapak aku tukar ke android dia guna phone yang tekan2 ni haa, yang penting postpaid bukan prepaid",neutral
@qielayusoff Hahaha.. Dekat sushi king dia pakai time track tag untuk kawal freshness of the sushi.. Tak salah 2 @ https://t.co/nLycB7lGAS,neutral
"Mukah folks nang sporting awal pagi dah semangat nak cucuk 2nd dose. Hello from Mukah, Sarawak @JKJAVMY https://t.co/sjfwckPz68",positive
Syurga!,positive
@luneizzati lumut PKPD ke zati,neutral
@ns_shrzhn Untuk Pembaca Matang,neutral
Bentong dh kena close off. Makin banyak kwsn perumahan kena pkpd. Nasib baik dh lama pindah rumah,neutral
Boleh pulak salah hantar document,negative
Jika suami meninggal dunia : isteri akan dapat pampasan. Jika suami hilang upaya kekal : isteri akan dapat pa https://t.co/s5fL6iWDAf,neutral
Rizalman contoh terbaik ISTIJRAJ. ISTIJRAJ. Ianya adalah pemberian nikmat Allah kepada manusia yang mana pemberian itu tidak diredhai-Nya.,negative
@AmaqNadz tunggu mukhlis baca. harapnya tak perlu bacakan lah. hahah,negative
@NurAina_Asri nk rentas ke mana pulak tu,neutral
berita baik untuk anda yang mencari peluang pekerjaan:,positive
Line HR ni slow skit. Cuma nak pesan tak rugi pun mkn habbatussauda tau. WHATSAP onlyhttps://t.co/6HmhRC9iGX Kli https://t.co/U092CZpuNK,neutral
"@Sheikaempire Hi, Aina jual Sambal hitam Mak Engku Boleh COD area Bangi/Kajang https://t.co/Cnf679D0jw",neutral
"@MugilanMohgam 1. Syed Saddiq penyokong kuat Tun M. So kena revise balik isu Tun M dengan kerabat Johor, baru faham. 2. Syed Saddiq juga pernah mengeluarkan isu ketuanan melayu tapi diputarbelitkan l. Ni antara point-point yang saya tahu lah as Johorean. ",negative
install pubg gik kita tok,neutral
Takpe lah kalau takde jodoh. Hidup ni kalau nak paksikan jodoh kawin je mmg tak kemana. Selagi hidup ni boleh berba https://t.co/3rXrwVRrC0,neutral
@sheilaibrahim Dia sorang je betul. Haha. Eh yeke? Innalilahiwainnailaihirajiun.,negative
Permohonan Jawatan Kosong di Universiti Malaysia Perlis (UniMAP) - Kelayakan PMR/SPM/Diploma/Ijazah . 1. Pegawai Kebudayaan Gred B41 2. Pegawai Sains Gred C41 3. Pegawai Belia Dan Sukan Gred S41 4. Pegawai Psikologi Gred S41 5. Pegawai Perubatan Gred UD43/47 https://t.co/DOxnPdywRr,neutral
@JackReacher75 @DrDzul @stfc_selangor @JKJAVMY Jadi?Takkan kerja @stfc_selangor hanya buat saringan sahaja.Tiada us https://t.co/HQwixVQgHV,negative
@skinbynabiha hehe insyaAllah amin!!,positive
Timeline hari ni dibanjiri perkataan bodoh ya,negative
"Mahu bersiaran LIVE dengan Caprice bersihkan nama bapa, anak Ahli Parlimen Pasir Salak dan bekas Pengerusi Prasarana Dato Seri Tajuddin Abdul Rahman direjam netizen. Perangai kau pun sama dengan bapak kau, tindas pekerja, kacau RD pekerja - Netizen Frahmine https://t.co/w3GYvEzSVS",negative
Kenapa nak kene wish birthday dia?? Apa function ntah?,negative
@syahirafarida aku wat partime laa kat edde nih. loni xleh nk ngaja lagi.,neutral
"Korang kalau rindu announcement kat airport/dalam flight, boleh datang cucuk vaksin kat IDCC Shah Alam. Our staff mostly former flight crew dari AirAsia and Malaysia Airlines https://t.co/M7HuYsPVvX",positive
Itulah. Lain kali jgn saman membabi buta,negative
"tak ada hal yg lebih indah dan menyenangkan selain berkumpul dgn org yg kita sayangi, dan larut dlm canda tawa didlmnya",positive
"WonderDewi 14days kit Mask for RM109 only, with free postage (np: RM118) BOLEH BAYAR 2 KALI! #MCO #LOCKDOWN https://t.co/c1nfnTOQOn",neutral
kejadian berlaku di....,neutral
Pakej Kita Selangor 2.0 : Peruntukan RM551 juta untuk 1.6 juta rakyat https://t.co/2id9KcANRw,positive
@JKJAVMY Kenapa Pulau Pinang kurang drpd kelmarin?!,negative
menghormati sesama sendiri tu sangat penting ; terima arau tidak terpulang kepada pendengar atau pembaca yang pe https://t.co/TVUkGN1bBO,positive
@ohjenal Nong macam mana hang tahu depa tak pakai underwear ahsjdjdldlf,negative
Selamat Pagi Perlis. Salam 26 Syawal 1442H. #Perlis #Malaysia Kredit foto : IG @ mas_alia https://t.co/FA38hljxkm,neutral
@LinaStylis Cantik nya jam tu fav colour lagi,positive
okay done jadj gedik https://t.co/JB8k8DjvPe,neutral
Assalamualaikum.kopi beng kaw kini ada dlm botol. teringin nak minum kopi beng boleh wasap. cod sekitar kuantan. sebotol Rm 4 https://t.co/g4jGkR3Akm @twtkuantan_food @KuantanTV @Twt_Kuantan https://t.co/9L4RnNXWyV,neutral
"@LagaCawan Tak nak bagi air kat Penang, tapi nak beli kereta kat Penang. Chibai. Muka macam gajah takde belalai.",negative
"Sikpa, biar Allah jak balas.",negative
"Kalau dapat ok lah, tak dapat pun takpa. Kalau dapat kena fikir masak2. Walaupun dalam Johor, tapi nak ke hujung ce https://t.co/tMBqqWPgE4",neutral
@mkini_bm Kelantan ? No wonder lah.,negative
Ni beza kerja swasta dengan kerajaan,neutral
Bekerja dari rumah mampu menghalang dan menghentikan penyebaran COVID-19. #KitaAkanMenang #KomunikasiKita #JabatanPenerangan https://t.co/OyWS7VYnJB,positive
"Hilang orang yang kita sayang, nak redha tu bukan senang. Untung kalau dikelilingi orang yg memahami boleh bagi sem https://t.co/akNx3IPzSu",positive
Teringinnya nak makan sushi .,neutral
@imsmeran Jadi kek lumut..hahahaha Tambah cheese jadi la kek lumut cheese sedap,neutral
@PudinDon @bossku_team @MatthewShanmug9 @Bossbm17 @1972_sst @mahazalimreturn @sirsazly @KochenkoSlovak @Lugzan11 @Bro2Face @iamjefrizain @piesmile2007 @MatthewShanmug8 @GlobalKid6 @TeohPaikLeong @HangBuah3 @Shawn35154099 @AjaxbroBro @61_garuda @1rmf5 @M_u,negative
Bukti PAS ni tak tahu mende adalah bila dia anggap liberal dan komunis ada pemahaman politik yang sama,negative
So aku jadi pandai balik. Hahahahaha taraaa selamat rumah tangga aku. Biasalah ada naik turun. But i still love him https://t.co/GOCR79Bca3,positive
"tido sebab kepala tengah sakit, tp tgh tido pon boleh rasa sakit kepala acanoooo nk tidoo",negative
"Fundraising untuk Muar Mohon rakan rakan tolong RT &amp; share. Kali ini, mama saya jadi chef Sediakan Shakshooka &amp; Lasagna paling sedap. Saya pula? Chief Tester bagi makanan mama https://t.co/lYxUdyfSm9",neutral
Gelisah saat tidur Gelisah saat bangun Pengangguran kalo bangun pan bingung yak mau ngapain,negative
"Sentil Mahfud, Said Didu: Binatang Saja Akan Tinggalkan Tempatnya Jika Merasa Tak Sesuai https://t.co/5PW8V9XaEb https://t.co/REh3UpwtxE",negative
Setuju tu setuju jugak tapi tolong la cepatkan bagi vaksin kat orang yang dah daftar kat mysejahtera tu. Dah penat https://t.co/G4FtCUBXXZ,negative
@Puterii___ Perghhh ni bukan bishe bishe bossku,neutral
Semua ADN dapat tidak kira PN atau PH atau dll sebab yg penting kebajikan rakyat. Alhamdulillah untuk org Selangor.,positive
"Ahli Parlimen Pasir Salak, Datuk Seri Tajuddin Abdul Rahman dikenakan kompaun RM1,500 kerana tidak memakai pelitup muka semasa mengadakan sidang media berkaitan insiden kemalangan tren LRT di Stesen LRT KLCC Kuala Lumpur #malaysiagazette #pdrm https://t.co/7pSNBfCHWD",negative
"Just posted a video @ Bukit Kempas, Johor Baharu https://t.co/hzKQbg0qYQ",neutral
TOLONG RETWEET SHAH ALAM PEOPLE! Ada kerja kosong for those yang tengah cari kerja musim musim mco ni boleh te https://t.co/TOkepXkIVS,positive
nanti naga keluar tahu la,neutral
I perlukan runner area Sabak Bernam. Urgent. Ada family yang memang dah langsung tak ada barang untuk makan. Please please please. Tolong sebarkan kot-kot ada yang nampak &amp; boleh tolong hantar barang. DM me,negative
"DFTF MV TEASER telah dilihat sebanyak 2,2 Juta kali dengan 585 Ribu like di Youtube! https://t.co/WKMuSm2jMj #EXOMILLIONSELLER #DONT_FIGHT_THE_FEELING #EXO # @weareoneEXO https://t.co/DbAsxq71f3",positive
